모라전통시장,상설장,부산광역시 사상구 사상로 483,부산광역시 사상구 모라동 1089-3,83,,Y,,2022-07-06
복이있는덕포시장,상설장,부산광역시 사상구 사상로293번길 12,부산광역시 사상구 덕포동 421-13,175,,N,051-303-8393,2022-07-06
부산산업용재유통상가,상설장,부산광역시 사상구 새벽로 131,부산광역시 사상구 감전동 152-2,841,,Y,051-324-3913,2022-07-06
부산산업용품상협동조합,상설장,부산광역시 사상구 괘감로 37,부산광역시 사상구 괘법동 578,1006,,Y,051-319-0500,2022-07-06
부산새벽시장,상설장,부산광역시 사상구 새벽로 141,부산광역시 사상구 감전동 143-16,295,,Y,051-323-9002,2022-07-06
사상시장,상설장,부산광역시 사상구 사상로250번길 58,부산광역시 사상구 괘법동 379-1,205,,N,051-315-9002,2022-07-06
영해종합시장,상설장,부산광역시 사상구 학감대로 109-10,부산광역시 사상구 학장동 570-2,30,,Y,,2022-07-06
우신종합상가,상설장,부산광역시 사상구 백양대로 880,부산광역시 사상구 모라동 1362,189,,Y,051-312-7400,2022-07-06
주례럭키종합상가,상설장,부산광역시 사상구 가야대로284번길 12,부산광역시 사상구 주례동 595-4,78,,Y,051-311-3650,2022-07-06
주례현대무지개상가,상설장,부산광역시 사상구 주례로 93,부산광역시 사상구 주례동 530-5,117,,Y,051-324-6551,2022-07-06
초량전통시장,상설장,부산광역시 동구 초량로13번길 24,부산광역시 동구 초량동 308-1,158,,N,051-442-5445,2022-07-06
범일골목시장,상설장,부산광역시 동구 범곡북로 28,부산광역시 동구 범일동 1486,80,,N,,2022-07-06
국민시장,상설장,부산광역시 동래구 사직북로33번길 31,부산광역시 동래구 사직동 44-1,78,,Y,,2022-07-06
금성상가시장,상설장,부산광역시 동래구 우장춘로4번길 23-8,부산광역시 동래구 온천동 1407-2,14,,N,,2022-07-06
동래시장,상설장,부산광역시 동래구 동래시장길 14,부산광역시 동래구 수안동 421-51,343,,Y,051-552-1651,2022-07-06
명장시장,상설장,부산광역시 동래구 명장로64번길 12,부산광역시 동래구 명장동 145-9,46,,N,,2022-07-06
사직시장,상설장,부산광역시 동래구 사직북로34번길 48,부산광역시 동래구 사직동 49-1,140,,N,,2022-07-06
서원시장,상설장,부산광역시 동래구 충렬대로359번길 55,부산광역시 동래구 안락동 425-51,53,,Y,,2022-07-06
수안인정시장,상설장,부산광역시 동래구 충렬대로245번길 8,부산광역시 동래구 수안동 275-2,243,,Y,,2022-07-06
안락상가시장,상설장,부산광역시 동래구 충렬대로410번길 21,부산광역시 동래구 안락동 603-1,59,,N,051-523-6587,2022-07-06
온천인정시장,상설장,부산광역시 동래구 온천장로125번길 41-2,부산광역시 동래구 온천동 146-44,129,,N,051-517-8802,2022-07-06
충렬상가시장,상설장,부산광역시 동래구 충렬대로459번길 73-10,부산광역시 동래구 안락동 464-21,108,,Y,,2022-07-06
가야벽산상가,상설장,부산광역시 부산진구 엄광로 68,부산광역시 부산진구 개금동 564-1,80,,Y,051-894-9490,2022-07-06
개금골목시장,상설장,부산광역시 부산진구 가야공원로14번길 85,부산광역시 부산진구 개금동 173-5,195,,N,051-892-2606,2022-07-06
개금큰시장,상설장,부산광역시 부산진구 엄광로 15,부산광역시 부산진구 개금동 615-20,67,,N,,2022-07-06
골드테마거리,상설장,부산광역시 부산진구 범일로 134,부산광역시 부산진구 범천동 836-1,324,,Y,051-633-3275,2022-07-06
국제상가,상설장,부산광역시 부산진구 백양관문로 104-1,부산광역시 부산진구 당감동 791,100,,Y,,2022-07-06
당감골목시장,상설장,부산광역시 부산진구 당감로16번길 22,부산광역시 부산진구 당감동 262-97,125,,N,,2022-07-06
당감새시장,상설장,부산광역시 부산진구 백양대로60번길 64,부산광역시 부산진구 당감동 292-118,121,,N,,2022-07-06
당감시장,상설장,부산광역시 부산진구 백양대로60번길 39-9,부산광역시 부산진구 당감동 238-98,43,,N,,2022-07-06
동평새시장,상설장,부산광역시 부산진구 백양순환로164번길 13-2,부산광역시 부산진구 당감동 315-10,65,,N,,2022-07-06
부산전자종합시장,상설장,부산광역시 부산진구 부전로 196,부산광역시 부산진구 부전동 31,135,,Y,051-809-0863,2022-07-06
부산평화시장,상설장,부산광역시 부산진구 자유평화로 7,부산광역시 부산진구 범천동 839-59,900,,Y,051-646-6561,2022-07-06
부전기장골목시장,상설장,부산광역시 부산진구 중앙대로775번길 21,부산광역시 부산진구 부전동 341-70,60,,N,051-808-9117,2022-07-06
부전농수산물새벽시장,상설장,부산광역시 부산진구 부전로 156,부산광역시 부산진구 부전동 347-1,330,,N,051-802-8251,2022-07-06
부전상가,상설장,부산광역시 부산진구 중앙대로755번길 21,부산광역시 부산진구 부전동 265-25,735,,Y,051-818-9454,2022-07-06
부전시장,상설장,부산광역시 부산진구 중앙대로783번길 23,부산광역시 부산진구 부전동 573-9,229,,Y,051-818-1091,2022-07-06
부전인삼시장,상설장,부산광역시 부산진구 중앙대로783번길 23,부산광역시 부산진구 부전동 573-9,60,,Y,051-818-2325,2022-07-06
태능엔터피아,상설장,서울특별시 중랑구 동일로129길 35,서울특별시 중랑구 중화동 314-1,47,,Y,02-432-8637,2022-07-06
명지시장,상설장,부산광역시 강서구 신포길17번길 27,부산광역시 강서구 명지동 1-534,115,,Y,051-271-2234,2022-07-06
구서오시게시장,상설장,부산광역시 금정구 구서로 12,부산광역시 금정구 구서동 87-9,93,,Y,051-581-4831,2022-07-06
금사제일상가시장,상설장,부산광역시 금정구 개좌로 81,부산광역시 금정구 금사동 68-14,32,,N,,2022-07-06
부곡상가시장,상설장,부산광역시 금정구 부곡로 107,부산광역시 금정구 부곡동 304-1,136,,N,,2022-07-06
서동시장,상설장,부산광역시 금정구 서동로141번길 21,부산광역시 금정구 서동 302,72,,Y,051-524-7488,2022-07-06
서동전통골목시장,상설장,부산광역시 금정구 서동로 143,부산광역시 금정구 서동 340-27,175,,N,051-528-9990,2022-07-06
서동향토시장,상설장,부산광역시 금정구 서부로 21-1,부산광역시 금정구 서동 194-1,153,,N,051-525-6917,2022-07-06
장성시장,상설장,부산광역시 금정구 수림로61번길 53,부산광역시 금정구 장전동 155-17,28,,N,,2022-07-06
장전상가시장,상설장,부산광역시 금정구 부산대학로49번길 13,부산광역시 금정구 장전동 421-7,57,,N,,2022-07-06
기장시장,상설장,부산광역시 기장군 기장읍 읍내로104번길 12,부산광역시 기장군 기장읍 대라리 68-8,149,,Y,051-721-3963,2022-07-06
감만시장,상설장,부산광역시 남구 홍곡로 17,부산광역시 남구 감만동 171-9,63,,N,,2022-07-06
남광시장,상설장,부산광역시 남구 홍곡로 359,부산광역시 남구 대연동 1169-1,57,,N,,2022-07-06
대연시장,상설장,부산광역시 남구 못골로 56,부산광역시 남구 대연동 1760-2,69,,Y,051-621-8991,2022-07-06
동성하이타운시장,상설장,부산광역시 남구 천제등로 11,부산광역시 남구 대연동 1756-9,340,,Y,051-632-6668,2022-07-06
못골골목시장,상설장,부산광역시 남구 못골로 66-1,부산광역시 남구 대연동 1416-23,150,,Y,070-8808-3203,2022-07-06
새감만종합시장,상설장,부산광역시 남구 홍곡로 3,부산광역시 남구 감만동 163-9,30,,Y,,2022-07-06
용호1동골목시장,상설장,부산광역시 남구 용호로106번길 56,부산광역시 남구 용호동 215-14,130,,Y,,2022-07-06
용호골목시장,상설장,부산광역시 남구 용호로177번길 5,부산광역시 남구 용호동 494-19,113,,Y,,2022-07-06
용호삼성시장,상설장,부산광역시 남구 용호로106번길 40,부산광역시 남구 용호동 128-1,37,,N,051-623-3555,2022-07-06
용호시장,상설장,부산광역시 남구 동명로152번길 93,부산광역시 남구 용호동 516-10,62,,Y,051-623-3818,2022-07-06
우암골목시장,상설장,부산광역시 남구 장고개로 9-1,부산광역시 남구 우암동 189-732,130,,N,,2022-07-06
부산자유시장,상설장,부산광역시 동구 조방로 48,부산광역시 동구 범일동 830-24,1776,,Y,051-632-8785,2022-07-06
부산남문시장,상설장,부산광역시 동구 범일로65번길 8,부산광역시 동구 범일동 321-4,192,,Y,051-645-9691,2022-07-06
부산진시장,상설장,부산광역시 동구 진시장로 24,부산광역시 동구 범일동 641-4,1070,,Y,051-646-7041,2022-07-06
성북시장,상설장,부산광역시 동구 성북로 56,부산광역시 동구 범일동 1430-14,117,,Y,,2022-07-06
수정시장,상설장,부산광역시 동구 고관로 106,부산광역시 동구 수정동 170-1,69,,Y,051-468-6176,2022-07-06
수정전통시장,상설장,부산광역시 동구 중앙대로371번길 50,부산광역시 동구 수정동 248-3,115,,N,051-469-6326,2022-07-06
초량상가시장,상설장,부산광역시 동구 초량로 15,부산광역시 동구 초량동 200,100,,N,051-467-5054,2022-07-06
광희패션몰,상설장,서울특별시 중구 마장로1길 21,서울특별시 중구 신당동 777,1190,,Y,02-2238-9889,2022-07-06
남대문시장,상설장,서울특별시 중구 남대문시장4길 21,서울특별시 중구 남창동 64-2,5400,,N,02-779-8657,2022-07-06
남평화시장,상설장,서울특별시 중구 장충단로 282-10,서울특별시 중구 신당동 772,500,,Y,02-2231-3383,2022-07-06
대림상가,상설장,서울특별시 중구 을지로 201,서울특별시 중구 을지로4가 157-1,410,,Y,02-2272-9533,2022-07-06
동평화시장,상설장,서울특별시 중구 청계천로 318,서울특별시 중구 신당동 217-97,1280,,Y,02-2235-5881,2022-07-06
동화상가,상설장,서울특별시 중구 장충단로13길 34,서울특별시 중구 을지로6가 17-427,975,,Y,,2022-07-06
방산종합시장,상설장,서울특별시 중구 동호로37길 20,서울특별시 중구 주교동 19-1,1240,,Y,070-8844-0728,2022-07-06
에리어식스(벨포스트),상설장,서울특별시 중구 마장로 19,서울특별시 중구 신당동 776,393,,Y,02-2231-4678,2022-07-06
삼익패션타운,상설장,서울특별시 중구 남대문시장8길 7,서울특별시 중구 남창동 5-2,1062,,Y,02-774-1531,2022-07-06
서울중앙시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,216,,N,02-2232-9159,2022-07-06
숭례문수입상가,상설장,서울특별시 중구 소월로 3,서울특별시 중구 남창동 51-1,565,,Y,02-779-2951,2022-07-06
신중부시장,상설장,서울특별시 중구 을지로30길 29,서울특별시 중구 오장동 44-8,749,,Y,02-2273-0006,2022-07-06
신중앙시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,114,,N,02-2232-9559,2022-07-06
신평화패션타운,상설장,서울특별시 중구 청계천로 298,서울특별시 중구 신당동 217-82,1266,,N,02-2253-0714,2022-07-06
약수시장,상설장,서울특별시 중구 다산로 114-7,서울특별시 중구 신당동 368-54,219,,N,,2022-07-06
자유상가,상설장,서울특별시 중구 남대문로 36,서울특별시 중구 회현동1가 202-99,180,,N,,2022-07-06
제일평화시장,상설장,서울특별시 중구 마장로 13,서울특별시 중구 신당동 775,800,,Y,02-2253-1249,2022-07-06
청평화시장,상설장,서울특별시 중구 청계천로 334,서울특별시 중구 신당동 217-91,1037,,Y,,2022-07-06
통일상가,상설장,서울특별시 중구 청계천로 260-14,서울특별시 중구 을지로6가 17-405,627,,N,02-2269-1969,2022-07-06
평화시장,상설장,서울특별시 중구 청계천로 274,서울특별시 중구 을지로6가 17-49,2170,,Y,02-2279-2193,2022-07-06
황학시장,상설장,서울특별시 중구 퇴계로85길 36,서울특별시 중구 황학동 442,116,,N,02-2235-3040,2022-07-06
동성타워프라자,상설장,서울특별시 중랑구 봉화산로 221,서울특별시 중랑구 신내동 786,83,,Y,02-3423-2975,2022-07-06
동원전통종합시장,상설장,서울특별시 중랑구 상봉로11길 27-3,서울특별시 중랑구 면목동 74-58,127,,Y,02-2209-0220,2022-07-06
면목골목시장,상설장,서울특별시 중랑구 사가정로50길 84,서울특별시 중랑구 면목동 666-15,93,,Y,02-496-5665,2022-07-06
사가정시장,상설장,서울특별시 중랑구 면목로44길 16,서울특별시 중랑구 면목동 472-50,135,,N,02-492-2214,2022-07-06
신아타운,상설장,서울특별시 중랑구 봉화산로 194,서울특별시 중랑구 신내동 666,150,,Y,,2022-07-06
우림골목시장,상설장,서울특별시 중랑구 망우로62길 52-4,서울특별시 중랑구 망우동 463-46,127,,Y,02-436-3598,2022-07-06
중랑교종합상가,상설장,서울특별시 중랑구 망우로32길 23,서울특별시 중랑구 상봉동 129-9,67,,Y,,2022-07-06
중랑동부시장(동부골목시장),상설장,서울특별시 중랑구 중랑천로10길 61,서울특별시 중랑구 상봉동 130-161,125,,Y,02-437-8155,2022-07-06
석수시장,상설장,경기도 안양시 만안구 석천로171번길 20,경기도 안양시 만안구 석수동 288,58,,Y,,2022-07-06
안양관양시장,상설장,경기도 안양시 동안구 관평로336번길 31,경기도 안양시 동안구 관양동 1407-8,106,,N,031-386-5577,2022-07-06
안양남부시장,상설장,경기도 안양시 만안구 장내로140번길 51,경기도 안양시 만안구 안양동 622-378,180,,Y,,2022-07-06
안양중앙인정시장,상설장,경기도 안양시 만안구 냉천로185번길 8,경기도 안양시 만안구 안양동 711-280,410,,Y,031-447-9961,2022-07-06
안양호계종합시장,상설장,경기도 안양시 동안구 흥안대로133번길 34,경기도 안양시 동안구 호계동 997,180,,Y,031-453-4766,2022-07-06
중앙시장,상설장,경기도 안양시 만안구 냉천로 196,경기도 안양시 만안구 안양동 676-44,315,,Y,031-449-6047,2022-07-06
양수리전통시장(양평양수리시장),상설장,경기도 양평군 양서면 양수로150번길 3-15,경기도 양평군 양서면 양수리 556-3,108,,Y,031-775-3110,2022-07-06
양평물맑은시장,상설장+5일장,경기도 양평군 양평읍 양평장터길 15,경기도 양평군 양평읍 양근리 166-9,392,,Y,031-771-2080,2022-07-06
용문천년시장,상설장+5일장,경기도 양평군 용문면 용문시장2길 11,경기도 양평군 용문면 다문리 307-9,163,,Y,031-771-6172,2022-07-06
전곡재래시장,상설장,경기도 연천군 전곡읍 전곡로172번길 4-19,경기도 연천군 전곡읍 전곡리 666-62,64,,Y,,2022-07-06
오색시장,5일장,경기도 오산시 오산로272번길 21,경기도 오산시 오산동 853-27,356,,Y,,2022-07-06
용인중앙시장,상설장+5일장,경기도 용인시 처인구 금령로107번길 13,경기도 용인시 처인구 김량장동 137-1,530,,Y,031-336-1110,2022-07-06
죽전로데오상점가전통시장,상설장,경기도 용인시 수지구 용구대로 2725-1,경기도 용인시 수지구 죽전동 1003-53,155,,Y,031-261-2619,2022-07-06
부곡도깨비시장,상설장,경기도 의왕시 부곡시장길 18,경기도 의왕시 삼동 192-554,116,,Y,031-462-0994,2022-07-06
의정부시장,상설장,경기도 의정부시 시민로143번길 40,경기도 의정부시 의정부동 148-5,39,,Y,,2022-07-06
의정부제일시장,상설장,경기도 의정부시 태평로73번길 20,경기도 의정부시 의정부동 160,334,,Y,031-846-2617,2022-07-06
의정부청과야채시장,상설장,경기도 의정부시 호국로1346번길 141,경기도 의정부시 의정부동 30-8,66,,Y,,2022-07-06
관고전통시장,상설장,경기도 이천시 중리천로31번길 22,경기도 이천시 관고동 10-13,127,,Y,031-633-4243,2022-07-06
사기막골도자기시장,상설장,경기도 이천시 경충대로2993번길 24,경기도 이천시 사음동 산 83-1,56,,Y,,2022-07-06
장호원전통시장,상설장,경기도 이천시 장호원읍 장감로77번길 14,경기도 이천시 장호원읍 장호원리 350,69,,Y,031-643-1330,2022-07-06
광탄시장,상설장,경기도 파주시 광탄면 혜음로 1114,경기도 파주시 광탄면 신산리 222-7,115,,Y,,2022-07-06
금촌명동로시장,상설장,경기도 파주시 명동길 53,경기도 파주시 금촌동 323-1,80,,Y,,2022-07-06
금촌문화로시장,상설장,경기도 파주시 문화로 89-1,경기도 파주시 금촌동 66-4,116,,Y,031-942-5656,2022-07-06
금촌전통시장,상설장+5일장,경기도 파주시 금정24길 18-6,경기도 파주시 금촌동 64-19,98,,Y,,2022-07-06
문산자유시장,상설장,경기도 파주시 문산읍 문향로 57,경기도 파주시 문산읍 문산리 58-9,116,,Y,031-952-3233,2022-07-06
봉일천시장,상설장+5일장,경기도 파주시 조리읍 봉천로 33-1,경기도 파주시 조리읍 봉일천리 168-4,65,,Y,,2022-07-06
적성전통시장,상설장+5일장,경기도 파주시 적성면 청송로 1023,경기도 파주시 적성면 마지리 46-8,86,,Y,031-958-8662,2022-07-06
남문패션1번가시장,상설장,경기도 수원시 팔달구 정조로758번길 24,경기도 수원시 팔달구 영동 43-5,156,,N,031-255-5226,2022-07-06
매산시장,상설장,경기도 수원시 팔달구 권선로 477,경기도 수원시 팔달구 매산로2가 90-5,103,,N,031-224-7893,2022-07-06
못골종합시장,상설장,경기도 수원시 팔달구 수원천로258번길 10-12,경기도 수원시 팔달구 지동 388-3,89,,Y,031-246-5638,2022-07-06
미나리광시장,상설장,경기도 수원시 팔달구 수원천로 266-4,경기도 수원시 팔달구 지동 400-12,60,,Y,031-254-7795,2022-07-06
북수원시장,상설장,경기도 수원시 장안구 파장로82번길 9,경기도 수원시 장안구 파장동 572-35,153,,Y,031-268-7526,2022-07-06
시민상가시장,상설장,경기도 수원시 팔달구 팔달문로4번길 19,경기도 수원시 팔달구 영동 10-18,54,,N,,2022-07-06
역전시장,상설장,경기도 수원시 팔달구 매산로 2-10,경기도 수원시 팔달구 매산로1가 57-3,200,,Y,,2022-07-06
연무시장,상설장,경기도 수원시 장안구 월드컵로428번길 10,경기도 수원시 장안구 연무동 249,193,,Y,031-308-9944,2022-07-06
영동시장,상설장,경기도 수원시 팔달구 수원천로255번길 6,경기도 수원시 팔달구 영동 9,305,,Y,031-251-0171,2022-07-06
장안문거북시장,상설장,경기도 수원시 장안구 수성로382번길 24(영화동),경기도 수원시 장안구 영화동 250-1,137,,Y,031-252-7800,2022-07-06
정자시장,상설장,경기도 수원시 장안구 수성로261번길 16,경기도 수원시 장안구 정자동 73-10,150,,Y,031-252-0290,2022-07-06
조원시장,상설장,경기도 수원시 장안구 조원로89번길 8,경기도 수원시 장안구 조원동 743-7,125,,N,1566-5491,2022-07-06
지동시장,상설장,경기도 수원시 팔달구 팔달문로 19,경기도 수원시 팔달구 지동 402-25,236,,Y,031-256-0202,2022-07-06
팔달문시장,상설장,경기도 수원시 팔달구 정조로770번길 17,경기도 수원시 팔달구 영동 6-14,239,,Y,031-251-5153,2022-07-06
화서시장,상설장,경기도 수원시 팔달구 동말로 72,경기도 수원시 팔달구 화서동 97-1,203,,Y,031-241-4578,2022-07-06
시흥삼미시장,상설장,경기도 시흥시 삼미시장2길 35,경기도 시흥시 신천동 738-4,157,,Y,031-311-7006,2022-07-06
정왕시장,상설장,경기도 시흥시 정왕시장길 51,경기도 시흥시 정왕동 1203,75,,Y,031-434-0111,2022-07-06
도일시장,상설장+5일장,경기도 시흥시 도일로 100-1,경기도 시흥시 거모동 1669-22,56,,N,031-494-5515,2022-07-06
스타프라자전통시장,상설장,경기도 안산시 상록구 화랑로 513,경기도 안산시 상록구 성포동 583,222,,Y,,2022-07-06
신안코아,상설장,경기도 안산시 상록구 반석로 44,경기도 안산시 상록구 본오동 871,139,,Y,031-406-2105,2022-07-06
신안프라자전통시장,상설장,경기도 안산시 상록구 반석로 54,경기도 안산시 상록구 본오동 871,103,,Y,031-406-2104,2022-07-06
안산시시민시장,상설장+5일장,경기도 안산시 단원구 화랑로 149,경기도 안산시 단원구 초지동 604-4,218,,Y,031-411-1040,2022-07-06
월드프라자,상설장,경기도 안산시 상록구 본삼로 60,경기도 안산시 상록구 본오동 872,234,,Y,031-407-0951,2022-07-06
안성맞춤시장,상설장,경기도 안성시 시장길 37,경기도 안성시 서인동 13-99,123,,Y,031-677-4779,2022-07-06
일죽시장,상설장+5일장,경기도 안성시 일죽면 금일로 467,경기도 안성시 일죽면 송천리 15-18,109,,Y,,2022-07-06
죽산시장,5일장,경기도 안성시 죽산면 중서길 8-9,경기도 안성시 죽산면 죽산리 439-3,110,,Y,031-673-3366,2022-07-06
중앙시장,상설장,경기도 안성시 장기로45번길 30,경기도 안성시 서인동 81,64,,Y,,2022-07-06
박달시장,상설장,경기도 안양시 만안구 양화로 132-3,경기도 안양시 만안구 박달동 21-8,124,,Y,031-469-2660,2022-07-06
금호행복시장(금호시장),상설장,경기도 성남시 분당구 내정로165번길 38,경기도 성남시 분당구 수내동 32,166,,Y,031-712-7268,2022-07-06
단대전통시장,상설장,경기도 성남시 중원구 광명로 289,경기도 성남시 중원구 금광동 10,78,,Y,031-749-8982,2022-07-06
돌고래시장,상설장,경기도 성남시 분당구 내정로174번길 42,경기도 성남시 분당구 수내동 53,141,,Y,031-786-0704,2022-07-06
동신종합시장,상설장,경기도 성남시 분당구 돌마로 361,경기도 성남시 분당구 수내동 63-2,90,,Y,031-711-8628,2022-07-06
모란종합시장,상설장,경기도 성남시 중원구 성남대로 1127,경기도 성남시 중원구 성남동 4182,120,,Y,,2022-07-06
미래그린시장,상설장,경기도 성남시 분당구 불정로386번길 10,경기도 성남시 분당구 서현동 307,98,,Y,,2022-07-06
미래타운제2종합시장,상설장,경기도 성남시 분당구 불정로376번길 31,경기도 성남시 분당구 서현동 311,60,,Y,,2022-07-06
분당우성시장,상설장,경기도 성남시 분당구 중앙공원로40번길 42,경기도 성남시 분당구 서현동 94-3,81,,Y,,2022-07-06
분당종합시장,상설장,경기도 성남시 분당구 돌마로366번길 42,경기도 성남시 분당구 수내동 83-2,44,,Y,,2022-07-06
상대원시장,상설장,경기도 성남시 중원구 희망로344번길 6,경기도 성남시 중원구 상대원동 2985-1,185,,Y,031-746-7290,2022-07-06
성남남한산성시장(은행골목시장),상설장,경기도 성남시 중원구 산성대로518번길 7,경기도 성남시 중원구 은행동 1565,74,,N,031-748-9848,2022-07-06
야탑에이스코아시장,상설장,경기도 성남시 분당구 야탑로 64,경기도 성남시 분당구 야탑동 502,21,,Y,,2022-07-06
은행시장,상설장,경기도 성남시 중원구 산성대로 526,경기도 성남시 중원구 은행동 1553,51,,Y,,2022-07-06
코끼리시장,상설장,경기도 성남시 분당구 내정로166번길 7-6,경기도 성남시 분당구 수내동 56,138,,Y,,2022-07-06
코코프라자시장,상설장,경기도 성남시 분당구 서현로210번길 20,경기도 성남시 분당구 서현동 248-6,64,,Y,031-707-7315,2022-07-06
하대원공설시장,상설장,경기도 성남시 중원구 마지로 118,경기도 성남시 중원구 하대원동 266-1,105,,Y,031-752-5572,2022-07-06
현대시장,상설장,경기도 성남시 수정구 수정북로 18,경기도 성남시 수정구 태평동 3683,50,,Y,031-753-2828,2022-07-06
현대시장(분당),상설장,경기도 성남시 분당구 중앙공원로40번길 8,경기도 성남시 분당구 서현동 94,106,,Y,031-701-1240,2022-07-06
현대프라자시장,상설장,경기도 성남시 분당구 돌마로 364,경기도 성남시 분당구 수내동 79-2,96,,Y,,2022-07-06
모란가축시장,상설장,경기도 성남시 중원구 성남대로 1127,경기도 성남시 중원구 성남동 4182,109,,Y,,2022-07-06
미금현대벤처빌시장,상설장,경기도 성남시 분당구 돌마로90번길 8,경기도 성남시 분당구 구미동 26,123,,Y,,2022-07-06
범한프라자시장,상설장,경기도 성남시 분당구 불정로376번길 37,경기도 성남시 분당구 서현동 312-3,87,,Y,031-702-5982,2022-07-06
청구문화시장,상설장,경기도 성남시 분당구 내정로165번길 38,경기도 성남시 분당구 수내동 32,96,,Y,031-711-0826,2022-07-06
구매탄시장,상설장,경기도 수원시 영통구 매여울로53번길 50-1,경기도 수원시 영통구 매탄동 172-72,128,,Y,031-211-3936,2022-07-06
구천동공구상가,상설장,경기도 수원시 팔달구 수원천로199번길 5,경기도 수원시 팔달구 구천동 86-1,104,,Y,031-244-0980,2022-07-06
권선종합시장,상설장,경기도 수원시 권선구 세권로 185,경기도 수원시 권선구 권선동 1051,109,,Y,031-237-0903,2022-07-06
남문로데오시장,상설장,경기도 수원시 팔달구 행궁로 88,경기도 수원시 팔달구 교동 3-6,194,,Y,031-258-0336,2022-07-06
서정리시장,상설장+5일장,경기도 평택시 서정역로 40,경기도 평택시 서정동 328-8,100,,Y,031-666-4676,2022-07-06
구리전통시장,상설장,경기도 구리시 검배로6번길 31,경기도 구리시 수택동 417,308,,Y,031-568-8700,2022-07-06
군포역전시장,상설장,경기도 군포시 군포로538번길 7-3,경기도 군포시 당동 749-44,56,,Y,031-455-3366,2022-07-06
산본시장,상설장,경기도 군포시 산본천로183번길 6,경기도 군포시 산본동 251-5,203,,Y,031-399-4248,2022-07-06
양곡시장,상설장,경기도 김포시 양촌읍 양곡1로 42-2,경기도 김포시 양촌읍 양곡리 415-6,76,,N,031-981-5131,2022-07-06
양곡오라니장터시장,상설장,경기도 김포시 양촌읍 양곡1로 54,경기도 김포시 양촌읍 양곡리 419-4,70,,Y,031-984-5906,2022-07-06
통진시장,상설장,경기도 김포시 통진읍 서암로84번길 29,경기도 김포시 통진읍 서암리 723-7,120,,N,,2022-07-06
남양주장현 전통시장,5일장,경기도 남양주시 진접읍 장현로 77,경기도 남양주시 진접읍 장현리 636-15,175,,N,031-572-0026,2022-07-06
동두천제일시장,상설장,경기도 동두천시 정장로 11-12,경기도 동두천시 생연동 823-1,47,,Y,,2022-07-06
동두천큰시장,상설장,경기도 동두천시 큰시장로 52,경기도 동두천시 생연동 698-1,104,,Y,031-859-1233,2022-07-06
세아프라자상가,상설장,경기도 동두천시 큰시장로 64,경기도 동두천시 생연동 809,368,,Y,031-866-7504,2022-07-06
중앙시장,상설장,경기도 동두천시 중앙로285번길 9,경기도 동두천시 생연동 607-27,201,,Y,031-861-6938,2022-07-06
강남시장,상설장,경기도 부천시 옥산로154번길 20,경기도 부천시 도당동 276-4,113,,Y,032-676-8000,2022-07-06
고리울동굴시장,상설장,경기도 부천시 고리울로64번길 27,경기도 부천시 고강동 407,68,,N,,2022-07-06
부천상동시장,상설장,경기도 부천시 석천로60번길 51,경기도 부천시 상동 236-5,132,,Y,032-611-3691,2022-07-06
부천자유시장,상설장,경기도 부천시 자유로 33,경기도 부천시 심곡본동 543,277,,N,032-656-1892,2022-07-06
부천제일시장,상설장,경기도 부천시 고강로40번길 55,경기도 부천시 원종동 298,149,,Y,032-679-5689,2022-07-06
중동사랑시장(부천중동시장),상설장,경기도 부천시 부흥로200번길 28,경기도 부천시 중동 725-11,104,,Y,070-7377-1717,2022-07-06
부천한신시장,상설장,경기도 부천시 은성로76번길 10,경기도 부천시 소사본동 196-9,94,,Y,032-341-5372,2022-07-06
소사종합시장,상설장,경기도 부천시 호현로474번길 27,경기도 부천시 소사본동 78-34,58,,Y,032-341-8155,2022-07-06
신흥시장,상설장,경기도 부천시 평천로721번길 14-2,경기도 부천시 삼정동 315,68,,Y,,2022-07-06
역곡남부시장,상설장,경기도 부천시 부광로16번길 33,경기도 부천시 괴안동 107-8,75,,N,,2022-07-06
역곡상상시장(역곡북부시장),상설장,경기도 부천시 부일로749번길 31,경기도 부천시 역곡동 84-7,110,,Y,,2022-07-06
오정시장,상설장,경기도 부천시 부천로470번길 50,경기도 부천시 오정동 582-30,70,,N,,2022-07-06
원미부흥시장,상설장,경기도 부천시 부천로96번길 81,경기도 부천시 원미동 118-18,54,,N,,2022-07-06
원미종합시장,상설장,경기도 부천시 조종로49번길 21-3,경기도 부천시 원미동 97-13,106,,N,,2022-07-06
원종종합시장,상설장,경기도 부천시 삼작로 394,경기도 부천시 원종동 372-1,51,,Y,032-681-0985,2022-07-06
원종중앙시장,상설장,경기도 부천시 성오로124번길 47,경기도 부천시 원종동 209-5,72,,Y,070-7355-5677,2022-07-06
조공시장,상설장,경기도 부천시 범안로8번길 11,경기도 부천시 괴안동 40,38,,N,,2022-07-06
덕하시장(덕하공설시장),상설장,울산광역시 울주군 청량읍 덕하장터1길 9,울산광역시 울주군 청량읍 상남리 574-5,22,,Y,,2022-07-06
봉계공설시장,상설장+5일장,울산광역시 울주군 두동면 계명3길 9,울산광역시 울주군 두동면 봉계리 525,18,,Y,,2022-07-06
